,County,Deaths,MME,QUANTITY,State,Year,County Code,Population,MME_Per_Capita,Deaths_Per_100000
3674,FRANKLIN,,37059.616011488695,23172.0,PA,2008,42055.0,148942.0,0.2488191108719414,
3675,FRANKLIN,,43776.03763316347,26278.0,PA,2009,42055.0,149544.0,0.2927301505454145,
3676,FRANKLIN,10.0,48488.07918907587,28669.0,PA,2010,42055.0,149915.0,0.32343714230781356,6.67044658639896
3677,FRANKLIN,,49821.683367037804,31873.0,PA,2011,42055.0,150910.0,0.33014169615690014,
3678,FRANKLIN,13.0,54548.340585449776,35685.0,PA,2012,42055.0,151468.0,0.3601311206687206,8.582670927192543
3679,FULTON,,2204.711452575,1150.0,PA,2006,42057.0,14962.0,0.14735406045816066,
3680,FULTON,,1975.4124813374995,1074.0,PA,2007,42057.0,14917.0,0.13242692775608364,
3681,FULTON,,1308.829687500004,743.0,PA,2008,42057.0,14872.0,0.08800629958983351,
3682,FULTON,,1341.8644875000055,767.0,PA,2009,42057.0,14828.0,0.0904953120785005,
3683,FULTON,,1381.7673300000038,954.0,PA,2010,42057.0,14862.0,0.0929731752119502,
3684,FULTON,,1794.1590638625064,1059.0,PA,2011,42057.0,14737.0,0.12174520349206124,
3685,FULTON,,2348.516910000008,1353.0,PA,2012,42057.0,14701.0,0.15975218760628584,
3686,GREENE,,7135.553919500051,4504.0,PA,2006,42059.0,39628.0,0.18006343796053426,
3687,GREENE,,7834.9275645000525,5474.0,PA,2007,42059.0,39377.0,0.1989721808289116,
3688,GREENE,,9515.541454500068,6238.0,PA,2008,42059.0,39126.0,0.24320251123294145,
3689,GREENE,,9482.073897487564,6317.0,PA,2009,42059.0,38875.0,0.24391186874566081,
3690,GREENE,13.0,11439.115299300107,7497.0,PA,2010,42059.0,38612.0,0.2962580363436265,33.66828965088574
3691,GREENE,10.0,11965.610211337584,8629.0,PA,2011,42059.0,38363.0,0.31190496601771456,26.06678309829784
3692,GREENE,,12557.980358400257,9870.0,PA,2012,42059.0,38029.0,0.33022115644377337,
3693,HUNTINGDON,,6485.918045000082,4429.0,PA,2006,42061.0,46560.0,0.13930236350945194,
3694,HUNTINGDON,,6963.117055500107,5082.0,PA,2007,42061.0,46447.0,0.14991532403600033,
3695,HUNTINGDON,,6613.380761587625,4933.0,PA,2008,42061.0,46334.0,0.14273278287192182,
3696,HUNTINGDON,,7234.115152500126,5384.0,PA,2009,42061.0,46221.0,0.15651143749594612,
3697,HUNTINGDON,,7124.219587500138,5527.0,PA,2010,42061.0,46003.0,0.15486423901702362,
3698,HUNTINGDON,,7514.647230000156,6311.0,PA,2011,42061.0,46006.0,0.16334059100987167,
3699,HUNTINGDON,,8923.337096362715,7423.0,PA,2012,42061.0,45941.0,0.19423471618734278,
3700,INDIANA,,24324.105384088492,13081.0,PA,2006,42063.0,91769.0,0.26505797583158247,
3701,INDIANA,,28907.18191388868,15635.0,PA,2007,42063.0,91167.0,0.3170794466625937,
3702,INDIANA,,33757.05227028895,18529.0,PA,2008,42063.0,90566.0,0.3727342741237214,
3703,INDIANA,,33282.856209526035,18373.0,PA,2009,42063.0,89965.0,0.36995338419970025,
3704,INDIANA,,36314.06021520101,19315.0,PA,2010,42063.0,88865.0,0.4086430002273225,
3705,INDIANA,19.0,36945.765109276,19689.0,PA,2011,42063.0,88619.0,0.41690568737264017,21.440097496022297
3706,INDIANA,16.0,36469.833950626096,19456.0,PA,2012,42063.0,88220.0,0.41339644015672294,18.13647698934482
3707,JEFFERSON,,9191.184811725176,5376.0,PA,2006,42065.0,45983.0,0.1998822349939146,
3708,JEFFERSON,,10497.417796362764,6246.0,PA,2007,42065.0,45793.0,0.2292362980447397,
3709,JEFFERSON,,9722.433680362785,6514.0,PA,2008,42065.0,45603.0,0.21319723878610583,
3710,JEFFERSON,,11443.380098400334,8098.0,PA,2009,42065.0,45413.0,0.2519846761588165,
3711,JEFFERSON,,14692.4279479504,10364.0,PA,2010,42065.0,45162.0,0.3253272208482884,
3712,JEFFERSON,,17356.2813799879,11425.0,PA,2011,42065.0,44914.0,0.38643365943776775,
3713,JEFFERSON,10.0,16462.296270000406,11636.0,PA,2012,42065.0,44801.0,0.36745376821946846,22.32093033637642
3714,JUNIATA,,5777.5265070000305,2704.0,PA,2006,42067.0,24592.0,0.2349352027895263,
3715,JUNIATA,,6110.984136862541,3242.0,PA,2007,42067.0,24591.0,0.2485049057322818,
3716,JUNIATA,,6763.561367812546,3703.0,PA,2008,42067.0,24590.0,0.275053329313239,
3717,JUNIATA,,8119.437900000083,4501.0,PA,2009,42067.0,24588.0,0.33021953391898823,
3718,JUNIATA,,7631.528928862564,4762.0,PA,2010,42067.0,24625.0,0.3099098042177691,
3719,JUNIATA,,8105.311256587588,4951.0,PA,2011,42067.0,24710.0,0.3280174527149975,
3720,JUNIATA,,7826.575597950094,4528.0,PA,2012,42067.0,24611.0,0.31801127942587026,
3721,LACKAWANNA,26.0,78669.20707913207,51549.0,PA,2006,42069.0,217241.0,0.3621287283668003,11.968274865241828
3722,LACKAWANNA,36.0,88710.43720335842,58179.0,PA,2007,42069.0,216671.0,0.4094245986004515,16.615052314338328
3723,LACKAWANNA,37.0,101139.19353192204,69602.0,PA,2008,42069.0,216101.0,0.468018165264955,17.121623685221262
3724,LACKAWANNA,38.0,103169.11718933431,72333.0,PA,2009,42069.0,215530.0,0.47867636611763703,17.630956247390156
3725,LACKAWANNA,29.0,112396.993081546,78191.0,PA,2010,42069.0,214528.0,0.5239269143493903,13.518048926014318
3726,LACKAWANNA,41.0,120145.57596765981,86507.0,PA,2011,42069.0,214369.0,0.5604615218042712,19.12589973363686
3727,LACKAWANNA,49.0,133645.25587260892,93759.0,PA,2012,42069.0,214195.0,0.6239419961838928,22.87635098858517
3728,LANCASTER,21.0,99961.4600159834,57236.0,PA,2006,42071.0,509540.0,0.19617980927107467,4.121364367861208
3729,LANCASTER,38.0,114188.75181739625,67564.0,PA,2007,42071.0,512415.0,0.22284428015845797,7.415864094532752
3730,LANCASTER,40.0,124485.42937997106,74763.0,PA,2008,42071.0,515290.0,0.24158324318339394,7.762619107686934
3731,LANCASTER,42.0,147294.4995215696,87256.0,PA,2009,42071.0,518165.0,0.2842617689762327,8.10552623199174
3732,LANCASTER,51.0,167568.7102177169,99327.0,PA,2010,42071.0,520322.0,0.32204809755827524,9.801622841240617
3733,LANCASTER,50.0,189111.39448763028,110793.0,PA,2011,42071.0,523906.0,0.3609643609495411,9.543696770031264
3734,LANCASTER,50.0,197514.61356630566,114682.0,PA,2012,42071.0,526869.0,0.374883725492116,9.490025034686042
3735,LAWRENCE,12.0,89908.72024250324,32294.0,PA,2006,42073.0,93549.0,0.9610869196090096,12.827502164640991
3736,LAWRENCE,13.0,99916.33844475292,34478.0,PA,2007,42073.0,92932.0,1.0751553656948405,13.988722937201395
3737,LAWRENCE,19.0,108391.96730254016,37044.0,PA,2008,42073.0,92315.0,1.1741533586366264,20.581703948437415
3738,LAWRENCE,,97615.8626443151,36062.0,PA,2009,42073.0,91698.0,1.064536441845134,
3739,LAWRENCE,12.0,77840.17856043941,31133.0,PA,2010,42073.0,91003.0,0.8553583789593685,13.186378471039415
3740,LAWRENCE,21.0,71852.7160556647,31766.0,PA,2011,42073.0,90499.0,0.7939614366530536,23.204676294765687
3741,LAWRENCE,14.0,73507.83656883996,33728.0,PA,2012,42073.0,89867.0,0.8179625064688926,15.578577230796622
3742,LEBANON,,22652.231524476,13460.0,PA,2006,42075.0,129839.0,0.174464001759687,
3743,LEBANON,,26570.290285926294,16164.0,PA,2007,42075.0,130731.0,0.20324399175349606,
3744,LEBANON,,30733.530910439047,19189.0,PA,2008,42075.0,131623.0,0.23349666023748925,
3745,LEBANON,,35278.09358655121,21519.0,PA,2009,42075.0,132516.0,0.2662176158845061,
3746,LEBANON,,37697.920691101266,23910.0,PA,2010,42075.0,133643.0,0.2820792760645995,
3747,LEBANON,,41512.24088610118,28138.0,PA,2011,42075.0,134490.0,0.30866414518626795,
3748,LEBANON,,48023.79985503871,31401.0,PA,2012,42075.0,135516.0,0.354377341827081,
3749,LEHIGH,25.0,50535.264650589736,31063.0,PA,2006,42077.0,341628.0,0.1479248324217855,7.317901342981254
3750,LEHIGH,28.0,69320.27117028982,41091.0,PA,2007,42077.0,343741.0,0.2016642506139501,8.145667813848219
3751,LEHIGH,39.0,77633.87372839014,44907.0,PA,2008,42077.0,345854.0,0.22447007618356343,11.276434564874195
3752,LEHIGH,47.0,81914.49483108976,48884.0,PA,2009,42077.0,347967.0,0.2354088026482102,13.50702796529556
3753,LEHIGH,36.0,90067.15934493905,58841.0,PA,2010,42077.0,350164.0,0.25721421775207914,10.280896951142893
3754,LEHIGH,60.0,101768.2331645264,69402.0,PA,2011,42077.0,353415.0,0.2879567453688338,16.977208098128262
3755,LEHIGH,44.0,107867.81326698804,73910.0,PA,2012,42077.0,354771.0,0.30404912821788715,12.40236659704429
3756,LUZERNE,33.0,94619.08544138462,54339.0,PA,2006,42079.0,323555.0,0.292435862346076,10.199193336527019
3757,LUZERNE,51.0,107728.08074407457,63942.0,PA,2007,42079.0,323001.0,0.3335224372186915,15.789424800542415
3758,LUZERNE,57.0,113084.87908636274,71422.0,PA,2008,42079.0,322448.0,0.35070733602429766,17.677268892968787
3759,LUZERNE,48.0,122956.20178107431,77546.0,PA,2009,42079.0,321894.0,0.38197730240723443,14.911741132173946
3760,LUZERNE,45.0,129908.05796082267,84630.0,PA,2010,42079.0,320988.0,0.40471312934073134,14.019215671613892
3761,LUZERNE,52.0,136054.0007559878,92355.0,PA,2011,42079.0,320960.0,0.4238970611789251,16.201395812562314
3762,LUZERNE,58.0,141991.24898659982,99250.0,PA,2012,42079.0,321122.0,0.4421722865035713,18.061671265126648
3763,LYCOMING,,21689.37301250122,20938.0,PA,2006,42081.0,118955.0,0.18233258805851976,
3764,LYCOMING,,24532.374119364067,21125.0,PA,2007,42081.0,118545.0,0.20694566720961716,
3765,LYCOMING,,26816.09283681428,22963.0,PA,2008,42081.0,118136.0,0.2269934045237208,
3766,LYCOMING,,29572.534572488887,25954.0,PA,2009,42081.0,117726.0,0.25119799001485554,
3767,LYCOMING,12.0,33678.815660889246,30651.0,PA,2010,42081.0,116234.0,0.2897501218308692,10.324001583013576
3768,LYCOMING,,36787.67409723943,34365.0,PA,2011,42081.0,116742.0,0.3151194437069729,
3769,LYCOMING,11.0,39223.32887651434,36028.0,PA,2012,42081.0,117234.0,0.33457298118732054,9.382943514680042
3770,MCKEAN,,11305.53310886271,7134.0,PA,2006,42083.0,44811.0,0.25229370263691303,
3771,MCKEAN,,13576.55502600027,8886.0,PA,2007,42083.0,44507.0,0.3050431398656452,
3772,MCKEAN,,14948.02278986288,10420.0,PA,2008,42083.0,44204.0,0.33815995814548183,
3773,MCKEAN,,15905.119027500505,11157.0,PA,2009,42083.0,43900.0,0.36230339470388395,
3774,MCKEAN,,17728.466550000685,12423.0,PA,2010,42083.0,43343.0,0.40902721431374583,
3775,MCKEAN,,19812.790215450677,13934.0,PA,2011,42083.0,43128.0,0.45939506157138466,
3776,MCKEAN,,19697.65115043805,13489.0,PA,2012,42083.0,43141.0,0.4565877274619979,
3777,MERCER,11.0,52833.20553251597,30664.0,PA,2006,42085.0,120085.0,0.43996507084578396,9.160178207103302
3778,MERCER,23.0,52700.39098860365,31019.0,PA,2007,42085.0,119334.0,0.44162092101667294,19.273635342819315
3779,MERCER,18.0,55330.42046329122,33676.0,PA,2008,42085.0,118582.0,0.46660049976633233,15.179369550184681
3780,MERCER,23.0,57394.979083390426,37087.0,PA,2009,42085.0,117831.0,0.48709574800681,19.51948129100152
3781,MERCER,17.0,74158.79356931566,41700.0,PA,2010,42085.0,116612.0,0.6359447875803147,14.578259527321373
3782,MERCER,14.0,63958.428632027215,42505.0,PA,2011,42085.0,116147.0,0.5506679348758661,12.053690581762767
3783,MERCER,19.0,68441.4840345028,48321.0,PA,2012,42085.0,115638.0,0.591859804169069,16.43058510178315
3784,MIFFLIN,,8895.403360500171,7055.0,PA,2006,42087.0,47032.0,0.18913512843383593,
3785,MIFFLIN,,10248.94362600028,7713.0,PA,2007,42087.0,46966.0,0.21822049197292254,
3786,MIFFLIN,,12469.276183500342,9638.0,PA,2008,42087.0,46901.0,0.26586375948274754,
3787,MIFFLIN,,14318.828077500251,11463.0,PA,2009,42087.0,46835.0,0.3057292212554767,
3788,MIFFLIN,,14191.903170000262,11551.0,PA,2010,42087.0,46639.0,0.3042926128347576,
3789,MIFFLIN,,15707.169315000268,12386.0,PA,2011,42087.0,46743.0,0.33603254637058527,
3790,MIFFLIN,,16536.777435000233,13191.0,PA,2012,42087.0,46752.0,0.35371272747690435,
3791,MONROE,19.0,43566.204527664704,30242.0,PA,2006,42089.0,169769.0,0.2566204933036344,11.191678103776308
3792,MONROE,23.0,57269.24127237775,39137.0,PA,2007,42089.0,169570.0,0.337732153519949,13.563719997641092
3793,MONROE,22.0,73208.74086934041,47878.0,PA,2008,42089.0,169372.0,0.4322363842272655,12.98915995560069
3794,MONROE,27.0,81781.55815110281,49398.0,PA,2009,42089.0,169174.0,0.48341682617366033,15.95989927530235
3795,MONROE,15.0,93821.29317052642,54656.0,PA,2010,42089.0,169843.0,0.5524001175822755,8.831685733294867
3796,MONROE,18.0,101504.69506837617,58657.0,PA,2011,42089.0,169877.0,0.5975187639785031,10.595901740671192
3797,MONROE,23.0,110394.27393153873,61046.0,PA,2012,42089.0,168629.0,0.6546577037848693,13.639409591470033
3798,MONTGOMERY,108.0,302403.8114246601,159007.0,PA,2006,42091.0,788726.0,0.38340794068492745,13.692968153706104
3799,MONTGOMERY,78.0,372229.1113384871,194982.0,PA,2007,42091.0,791997.0,0.4699880319477058,9.848522153493006
3800,MONTGOMERY,102.0,404285.07249395095,202714.0,PA,2008,42091.0,795267.0,0.5083639488297024,12.825881119171298
3801,MONTGOMERY,107.0,404015.9843557349,209011.0,PA,2009,42091.0,798538.0,0.5059445941905518,13.399487563522337
3802,MONTGOMERY,109.0,414289.9776023833,213622.0,PA,2010,42091.0,800907.0,0.5172760103262717,13.609570149842616
3803,MONTGOMERY,111.0,404638.7214842429,226684.0,PA,2011,42091.0,805240.0,0.5025069811289092,13.784710148527147
3804,MONTGOMERY,134.0,408082.1565547996,220206.0,PA,2012,42091.0,808700.0,0.5046150074870775,16.569803388153826
3805,MONTOUR,,3180.8552295000068,2409.0,PA,2006,42093.0,18462.0,0.1722920176308096,
3806,MONTOUR,,4370.038200000002,3057.0,PA,2007,42093.0,18445.0,0.23692264570344276,
3807,MONTOUR,,4971.621894000008,3417.0,PA,2008,42093.0,18428.0,0.2697862976991539,
3808,MONTOUR,,5471.5332,3560.0,PA,2009,42093.0,18412.0,0.297172126873778,
3809,MONTOUR,,5699.590125000021,4069.0,PA,2010,42093.0,18302.0,0.3114189774341613,
3810,MONTOUR,,5480.588250000032,4234.0,PA,2011,42093.0,18365.0,0.2984257146746546,
3811,MONTOUR,,6082.510230000029,4566.0,PA,2012,42093.0,18431.0,0.33001520427540715,
3812,NORTHAMPTON,15.0,57989.70047036532,35333.0,PA,2006,42095.0,293968.0,0.19726535020942865,5.102596200947041
3813,NORTHAMPTON,22.0,68912.13060142736,40815.0,PA,2007,42095.0,294763.0,0.23378826583196452,7.463623317716268
3814,NORTHAMPTON,21.0,75440.8656085533,45314.0,PA,2008,42095.0,295559.0,0.25524807435589275,7.105180353161297
3815,NORTHAMPTON,30.0,72945.84093847769,48528.0,PA,2009,42095.0,296354.0,0.2461442765695003,10.123028540191799
3816,NORTHAMPTON,25.0,83433.50544716361,55587.0,PA,2010,42095.0,297914.0,0.28005902860276327,8.391683505978236
3817,NORTHAMPTON,37.0,96175.36085246367,62878.0,PA,2011,42095.0,298222.0,0.3224958616482475,12.406864684697977
3818,NORTHAMPTON,35.0,105859.06796985146,70034.0,PA,2012,42095.0,299000.0,0.3540437055847875,11.705685618729097
3819,NORTHUMBERLAND,,24653.33532000101,16710.0,PA,2006,42097.0,96655.0,0.255065287051896,
3820,NORTHUMBERLAND,,28387.531120501328,19797.0,PA,2007,42097.0,96220.0,0.2950273448399639,
3821,NORTHUMBERLAND,,32329.010869501602,23306.0,PA,2008,42097.0,95786.0,0.3375129024022467,
3822,NORTHUMBERLAND,,32076.161250001103,24017.0,PA,2009,42097.0,95352.0,0.33639736188020286,
3823,NORTHUMBERLAND,10.0,33076.216777501,25533.0,PA,2010,42097.0,94301.0,0.3507514955037699,10.604341417376274
3824,NORTHUMBERLAND,10.0,38588.46255022594,29540.0,PA,2011,42097.0,94395.0,0.40879773875974296,10.593781450288681
3825,NORTHUMBERLAND,,40174.345942500906,30906.0,PA,2012,42097.0,94419.0,0.42549005965431647,
3826,PERRY,,10773.418188862672,6200.0,PA,2006,42099.0,45666.0,0.23591771096357622,
3827,PERRY,,12418.406592000163,6915.0,PA,2007,42099.0,45693.0,0.27177919138599266,
3828,PERRY,,13776.933570225076,7276.0,PA,2008,42099.0,45720.0,0.3013327552542667,
3829,PERRY,,13959.980405437544,7892.0,PA,2009,42099.0,45747.0,0.30515619396763816,
3830,PERRY,,14930.523641812537,8918.0,PA,2010,42099.0,45928.0,0.3250854302780991,
3831,PERRY,,15524.137767712598,9854.0,PA,2011,42099.0,45924.0,0.33803975628674765,
3832,PERRY,,15549.280231575161,10280.0,PA,2012,42099.0,45811.0,0.3394224145199878,
3833,PHILADELPHIA,433.0,493408.2506825521,254686.0,PA,2006,42101.0,1507801.0,0.32723698331713014,28.717317470939467
3834,PHILADELPHIA,356.0,551742.8999160031,297689.0,PA,2007,42101.0,1514554.0,0.36429397691729914,23.505269538095042
3835,PHILADELPHIA,375.0,657378.4320217139,333824.0,PA,2008,42101.0,1521306.0,0.4321145331851146,24.649873201052255
3836,PHILADELPHIA,346.0,775310.3269247555,359729.0,PA,2009,42101.0,1528059.0,0.5073824550784725,22.643104749227614
3837,PHILADELPHIA,340.0,871662.0716837966,405231.0,PA,2010,42101.0,1528293.0,0.5703501041251884,22.2470429426818
3838,PHILADELPHIA,430.0,1061098.026475437,489524.0,PA,2011,42101.0,1540322.0,0.6888806538343522,27.916240889891853
3839,PHILADELPHIA,457.0,1067454.6655439988,507581.0,PA,2012,42101.0,1551797.0,0.6878829289810451,29.449728282758635
3840,PIKE,,15445.271626500256,9281.0,PA,2006,42103.0,57850.0,0.26698827357822397,
3841,PIKE,,16411.356536500258,10681.0,PA,2007,42103.0,57622.0,0.2848106024869018,
3842,PIKE,,19518.44478836301,12604.0,PA,2008,42103.0,57395.0,0.34007221514701647,
3843,PIKE,,22978.59238545062,14829.0,PA,2009,42103.0,57168.0,0.4019485094012493,
3844,PIKE,12.0,28229.741831363546,17231.0,PA,2010,42103.0,57367.0,0.4920902580118107,20.91794934369934
3845,PIKE,12.0,44501.48701886324,21821.0,PA,2011,42103.0,57067.0,0.7798112222276139,21.02791455657385
3846,PIKE,,49349.95092772544,21949.0,PA,2012,42103.0,56291.0,0.876693448823532,
3847,POTTER,,3566.6146860000013,2813.0,PA,2006,42105.0,18083.0,0.19723578421722066,
3848,POTTER,,4548.823898362507,3049.0,PA,2007,42105.0,17970.0,0.25313432934682845,
3849,POTTER,,5173.833463500037,3492.0,PA,2008,42105.0,17857.0,0.2897369918519369,
3850,POTTER,,5197.683218400044,3851.0,PA,2009,42105.0,17744.0,0.2929262408926986,
3851,POTTER,,5029.05311748754,4146.0,PA,2010,42105.0,17456.0,0.28809882662050523,
3852,POTTER,,4843.808791125051,4489.0,PA,2011,42105.0,17455.0,0.27750265202664287,
3853,POTTER,,5544.103279087552,4273.0,PA,2012,42105.0,17562.0,0.3156874660680761,
3854,SCHUYLKILL,21.0,40469.118400239284,22861.0,PA,2006,42107.0,151817.0,0.2665651303888187,13.832443007041372
3855,SCHUYLKILL,21.0,52415.241004214695,30171.0,PA,2007,42107.0,150998.0,0.3471253990398197,13.90746897309898
3856,SCHUYLKILL,12.0,57154.50440373978,33457.0,PA,2008,42107.0,150179.0,0.38057587548019217,7.990464712110215
3857,SCHUYLKILL,24.0,57164.341848789794,33917.0,PA,2009,42107.0,149359.0,0.3827311501067214,16.068666769327592
3858,SCHUYLKILL,23.0,61455.040055740086,38293.0,PA,2010,42107.0,148285.0,0.414438682643154,15.510672016724552
3859,SCHUYLKILL,23.0,71850.60278902775,44994.0,PA,2011,42107.0,147519.0,0.48705999084204576,15.591211979473831
3860,SCHUYLKILL,31.0,72588.63039435273,46389.0,PA,2012,42107.0,147120.0,0.49339743334932523,21.071234366503536
3861,SNYDER,,5769.546315000034,4049.0,PA,2006,42109.0,39227.0,0.1470809981645304,
3862,SNYDER,,6729.021849000087,4735.0,PA,2007,42109.0,39349.0,0.17100871302955822,
3863,SNYDER,,7648.073415000134,5610.0,PA,2008,42109.0,39470.0,0.19376927831264593,
3864,SNYDER,,7627.349415000127,5835.0,PA,2009,42109.0,39592.0,0.19264875265205414,
3865,SNYDER,,8919.020437500187,7067.0,PA,2010,42109.0,39707.0,0.22462085872768497,
3866,SNYDER,,10347.58623000023,8282.0,PA,2011,42109.0,39777.0,0.26013993589260703,
3867,SNYDER,,10649.977725000224,9085.0,PA,2012,42109.0,39878.0,0.26706398828928796,
3868,SOMERSET,,14847.440247525512,10064.0,PA,2006,42111.0,79856.0,0.18592767290529844,
3869,SOMERSET,,17816.352277238107,11596.0,PA,2007,42111.0,79365.0,0.22448626317946332,
3870,SOMERSET,,19822.0701867006,12633.0,PA,2008,42111.0,78874.0,0.2513131093478282,
3871,SOMERSET,10.0,23944.651427250657,15192.0,PA,2009,42111.0,78384.0,0.30547881490164647,12.757705654215147
3872,SOMERSET,12.0,28136.352507038242,16682.0,PA,2010,42111.0,77763.0,0.3618218498133848,15.43150341422013
3873,SOMERSET,,33249.1661602131,18962.0,PA,2011,42111.0,77275.0,0.4302706717594707,
3874,SOMERSET,13.0,35153.39175453803,20435.0,PA,2012,42111.0,77012.0,0.4564664176302139,16.88048615800135
3875,SULLIVAN,,798.0234765000013,440.0,PA,2006,42113.0,6633.0,0.12031109249208521,
3876,SULLIVAN,,1137.844740225001,629.0,PA,2007,42113.0,6588.0,0.1727147450250457,
3877,SULLIVAN,,853.8040154999994,701.0,PA,2008,42113.0,6542.0,0.13051116103638022,
3878,SULLIVAN,,896.9110875000008,661.0,PA,2009,42113.0,6496.0,0.1380712881003696,
3879,SULLIVAN,,762.5923500000006,590.0,PA,2010,42113.0,6407.0,0.11902487123458726,
3880,SULLIVAN,,739.7851125000003,529.0,PA,2011,42113.0,6414.0,0.1153391195042096,
3881,SULLIVAN,,714.5286750000006,483.0,PA,2012,42113.0,6403.0,0.11159279634546315,
3882,SUSQUEHANNA,,7065.450046087524,4137.0,PA,2006,42115.0,44959.0,0.1571531850372011,
3883,SUSQUEHANNA,,8274.67999998753,4911.0,PA,2007,42115.0,44597.0,0.1855434222030076,
3884,SUSQUEHANNA,,7998.0829543125365,5194.0,PA,2008,42115.0,44236.0,0.18080484117715293,
3885,SUSQUEHANNA,,7631.820544762531,5338.0,PA,2009,42115.0,43874.0,0.17394859244113897,
3886,SUSQUEHANNA,,8536.668624525073,5718.0,PA,2010,42115.0,43343.0,0.1969561088186114,
3887,SUSQUEHANNA,,9402.008599537545,6464.0,PA,2011,42115.0,43225.0,0.217513212250724,
3888,SUSQUEHANNA,,10770.111802500036,6942.0,PA,2012,42115.0,42924.0,0.25091118727285516,
3889,TIOGA,,7233.264747862591,5275.0,PA,2006,42117.0,43333.0,0.1669227782028152,
3890,TIOGA,,8138.403466500127,6052.0,PA,2007,42117.0,43124.0,0.1887209782603684,
3891,TIOGA,,9876.110478000204,7508.0,PA,2008,42117.0,42916.0,0.23012653737534264,
3892,TIOGA,,12251.820461587728,8556.0,PA,2009,42117.0,42707.0,0.28688085001493263,
3893,TIOGA,,15029.294535450244,10271.0,PA,2010,42117.0,41972.0,0.35807906545912144,
3894,TIOGA,,15973.785094537738,10989.0,PA,2011,42117.0,42234.0,0.3782209853326168,
3895,TIOGA,,18235.93413817525,12078.0,PA,2012,42117.0,42444.0,0.42964692625990125,
3896,UNION,,3684.448745999998,3258.0,PA,2006,42119.0,45110.0,0.08167698395034356,
3897,UNION,,4702.113157500026,4294.0,PA,2007,42119.0,45104.0,0.10425046908256533,
3898,UNION,,5405.8323795000515,4929.0,PA,2008,42119.0,45098.0,0.11986856134418492,
3899,UNION,,6023.894055000064,5329.0,PA,2009,42119.0,45092.0,0.13359119256187493,
3900,UNION,,7616.997052500111,6386.0,PA,2010,42119.0,45000.0,0.16926660116666914,
3901,UNION,,8670.584610000154,7530.0,PA,2011,42119.0,45100.0,0.19225243037694356,
3902,UNION,,8930.454720000198,8140.0,PA,2012,42119.0,45159.0,0.19775581213047672,
3903,VENANGO,12.0,12965.67664736292,9003.0,PA,2006,42121.0,56976.0,0.2275638277057519,21.061499578770007
3904,VENANGO,,13817.606779725413,9765.0,PA,2007,42121.0,56514.0,0.24449882825008692,
3905,VENANGO,,15284.142300000442,11301.0,PA,2008,42121.0,56053.0,0.27267304693772754,
3906,VENANGO,,17300.127803175536,12894.0,PA,2009,42121.0,55591.0,0.3112037524630882,
3907,VENANGO,,18071.33828295056,13842.0,PA,2010,42121.0,54976.0,0.32871322546112053,
3908,VENANGO,13.0,21253.49569908809,16397.0,PA,2011,42121.0,54682.0,0.3886744394698089,23.77381953842215
3909,VENANGO,10.0,23771.6369104507,17973.0,PA,2012,42121.0,54192.0,0.438655833157121,18.452908178328904
3910,WARREN,,6984.9406665001125,4397.0,PA,2006,42123.0,42984.0,0.16250094608459223,
3911,WARREN,,7482.7845158626205,5354.0,PA,2007,42123.0,42690.0,0.1752819047988433,
3912,WARREN,,8602.66066758768,6482.0,PA,2008,42123.0,42395.0,0.20291686914937326,
3913,WARREN,,9678.370395225225,7178.0,PA,2009,42123.0,42101.0,0.22988457269958493,
3914,WARREN,,10592.68051500027,7780.0,PA,2010,42123.0,41771.0,0.25358934464102534,
3915,WARREN,,11171.681891362756,8430.0,PA,2011,42123.0,41501.0,0.269190667486633,
3916,WARREN,,11142.679207500281,8646.0,PA,2012,42123.0,41258.0,0.2700731787168617,
3917,WASHINGTON,18.0,53491.02944357833,30150.0,PA,2006,42125.0,208648.0,0.25636972050332774,8.626969824776657
3918,WASHINGTON,17.0,64838.80281480429,36653.0,PA,2007,42125.0,208539.0,0.310919313964315,8.151952392598027
3919,WASHINGTON,19.0,70450.73046502935,39599.0,PA,2008,42125.0,208430.0,0.33800667113673344,9.11577028258888
3920,WASHINGTON,15.0,78367.1633289418,44600.0,PA,2009,42125.0,208321.0,0.37618465411044394,7.200426265234902
3921,WASHINGTON,34.0,80647.98565781643,47666.0,PA,2010,42125.0,207929.0,0.38786309585395223,16.351735448157783
3922,WASHINGTON,38.0,82315.50269497848,50070.0,PA,2011,42125.0,208027.0,0.3956962446940949,18.26685959034164
3923,WASHINGTON,29.0,85912.44770884105,54138.0,PA,2012,42125.0,208273.0,0.41249920877329777,13.924032399782977
3924,WAYNE,,13941.970023450249,9803.0,PA,2006,42127.0,53694.0,0.2596560141440431,
3925,WAYNE,,16092.001679812769,11323.0,PA,2007,42127.0,53478.0,0.30090881633218836,
3926,WAYNE,,17370.313834312874,13002.0,PA,2008,42127.0,53261.0,0.3261357059445537,
3927,WAYNE,,20096.329723387982,14314.0,PA,2009,42127.0,53045.0,0.3788543637173717,
3928,WAYNE,,24692.557377263158,16500.0,PA,2010,42127.0,52848.0,0.46723731034784965,
3929,WAYNE,,28380.23550067564,17563.0,PA,2011,42127.0,52725.0,0.538269046954493,
3930,WAYNE,,30203.472262950552,17720.0,PA,2012,42127.0,52231.0,0.5782671643841886,
3931,WESTMORELAND,45.0,111515.75838785908,63283.0,PA,2006,42129.0,373840.0,0.2982980911295182,12.037235180826022
