,County,Year,State,QUANTITY,MME,Deaths
417,MUSKINGUM,2010,OH,31789.0,45901.107431327335,
418,MUSKINGUM,2011,OH,43729.0,49372.56696588982,
419,MUSKINGUM,2012,OH,36802.0,51910.988297664466,
420,NOBLE,2006,OH,1120.0,2293.6390875000034,
421,NOBLE,2007,OH,1528.0,3124.533131362509,
422,NOBLE,2008,OH,2456.0,4628.725177725009,
423,NOBLE,2009,OH,2793.0,5488.577175000028,
424,NOBLE,2010,OH,2691.0,5104.722116362534,
425,NOBLE,2011,OH,2914.0,4873.586050200037,
426,NOBLE,2012,OH,3599.0,5068.566259950028,
427,OTTAWA,2006,OH,5335.0,8026.126662862606,
428,OTTAWA,2007,OH,5727.0,8097.156637812611,
429,OTTAWA,2008,OH,6399.0,9330.244951812587,
430,OTTAWA,2009,OH,7244.0,11775.859316812599,
431,OTTAWA,2010,OH,8447.0,12648.30124567513,
432,OTTAWA,2011,OH,9447.0,12802.080373837704,
433,OTTAWA,2012,OH,9718.0,12940.994821575223,
434,PAULDING,2006,OH,1180.0,2186.6370165000053,
435,PAULDING,2007,OH,1371.0,2404.7579325000047,
436,PAULDING,2008,OH,1455.0,2428.340397000006,
437,PAULDING,2009,OH,1614.0,2441.4754875000076,
438,PAULDING,2010,OH,1936.0,2661.7221825000092,
439,PAULDING,2011,OH,2239.0,2521.407067500001,
440,PAULDING,2012,OH,2684.0,2699.662230000007,
441,PERRY,2006,OH,5358.0,10054.248733087472,
442,PERRY,2007,OH,6618.0,11935.931126999962,
443,PERRY,2008,OH,7892.0,13942.351591499984,
444,PERRY,2009,OH,9971.0,16674.628252949944,
445,PERRY,2010,OH,10583.0,17742.670065000148,
446,PERRY,2011,OH,10573.0,16658.964469087605,
447,PERRY,2012,OH,11552.0,17147.352787725238,
448,PICKAWAY,2006,OH,12018.0,20603.717949500307,
449,PICKAWAY,2007,OH,12267.0,21091.367407500486,
450,PICKAWAY,2008,OH,14016.0,24283.660860862947,
451,PICKAWAY,2009,OH,14972.0,23985.130665000404,
452,PICKAWAY,2010,OH,15633.0,25627.78961636279,
453,PICKAWAY,2011,OH,16512.0,26120.696820000307,14.0
454,PICKAWAY,2012,OH,17171.0,25601.764391363045,12.0
455,PIKE,2006,OH,7197.0,12887.613484312615,
456,PIKE,2007,OH,7530.0,13481.955454950139,
457,PIKE,2008,OH,8408.0,13891.912788400117,
458,PIKE,2009,OH,9199.0,15666.307496812653,
459,PIKE,2010,OH,9997.0,16333.896087712705,
460,PIKE,2011,OH,10518.0,16956.519799987636,13.0
461,PIKE,2012,OH,11334.0,17322.965963850176,
462,PORTAGE,2006,OH,19084.0,26220.124839713786,12.0
463,PORTAGE,2007,OH,23067.0,30109.430753339184,11.0
464,PORTAGE,2008,OH,27133.0,35642.35681042723,
465,PORTAGE,2009,OH,28894.0,39193.364328151954,
466,PORTAGE,2010,OH,28938.0,40540.304646564306,14.0
467,PORTAGE,2011,OH,31933.0,43245.58135406437,
468,PORTAGE,2012,OH,32514.0,41721.54979605176,17.0
469,PREBLE,2006,OH,5448.0,9132.722417262592,
